chrom	start	end	name	ctcf_occupancy	ctcf_frac
chr6	12147477	12148119	CTCF_116497	18	0.3051
chr6	12150612	12151411	CTCF_116498	54	0.9153
chr6	12158532	12159465	CTCF_116499	17	0.2881
chr6	12173705	12174362	CTCF_116500	1	0.0169
chr6	12180562	12180858	CTCF_116501	1	0.0169
chr6	12233760	12234756	CTCF_116502	57	0.9661
chr6	12246108	12246401	CTCF_116503	2	0.0339
chr6	12275019	12275388	CTCF_116504	3	0.0508
chr6	12283764	12284444	CTCF_116505	2	0.0339
chr6	12287159	12288139	CTCF_116506	35	0.5932
chr6	12289086	12290841	CTCF_116507	59	1.0
chr6	12292161	12293110	CTCF_116508	38	0.6441
chr6	12296014	12296317	CTCF_116509	4	0.0678
chr6	12300894	12301154	CTCF_116510	1	0.0169
chr6	12311047	12311547	CTCF_116511	16	0.2712
chr6	12330200	12330484	CTCF_116512	1	0.0169
chr6	12335556	12336236	CTCF_116513	3	0.0508
chr6	12343780	12343943	CTCF_116514	1	0.0169
chr6	12355162	12355812	CTCF_116515	1	0.0169
chr6	12357747	12357923	CTCF_116516	1	0.0169
chr6	12365136	12365716	CTCF_116517	1	0.0169
chr6	12369609	12370189	CTCF_116518	8	0.1356
chr6	12395820	12396483	CTCF_116519	20	0.339
chr6	12403483	12403850	CTCF_116520	3	0.0508
chr6	12419964	12420140	CTCF_116521	1	0.0169
chr6	12482249	12483136	CTCF_116522	24	0.4068
chr6	12504216	12505149	CTCF_116523	48	0.8136
chr6	12534728	12535491	CTCF_116524	4	0.0678
chr6	12578541	12579191	CTCF_116525	1	0.0169
chr6	12582216	12582995	CTCF_116526	3	0.0508
chr6	12603189	12604141	CTCF_116527	51	0.8644
chr6	12605542	12606520	CTCF_116528	59	1.0
chr6	12636228	12637070	CTCF_116529	26	0.4407
chr6	12637738	12638778	CTCF_116530	58	0.9831
chr6	12640336	12641107	CTCF_116531	1	0.0169
chr6	12717218	12717794	CTCF_116532	2	0.0339
chr6	12745841	12746485	CTCF_116533	1	0.0169
chr6	12816739	12816999	CTCF_116534	1	0.0169
chr6	12844399	12845439	CTCF_116535	51	0.8644
chr6	12872639	12872899	CTCF_116536	1	0.0169
chr6	12890051	12890896	CTCF_116537	44	0.7458
chr6	12893604	12894643	CTCF_116538	59	1.0
chr6	12899296	12900110	CTCF_116539	7	0.1186
chr6	12909784	12910262	CTCF_116540	3	0.0508
chr6	12911195	12912121	CTCF_116541	53	0.8983
chr6	12923635	12923991	CTCF_116542	2	0.0339
chr6	12947844	12948494	CTCF_116543	4	0.0678
chr6	12957691	12958203	CTCF_116544	10	0.1695
chr6	13016097	13016567	CTCF_116545	2	0.0339
chr6	13038624	13039034	CTCF_116546	2	0.0339
chr6	13044401	13044827	CTCF_116547	3	0.0508
chr6	13049557	13050277	CTCF_116548	11	0.1864
chr6	13075413	13075869	CTCF_116549	1	0.0169
chr6	13099345	13100371	CTCF_116550	29	0.4915
chr6	13120819	13121360	CTCF_116551	11	0.1864
chr6	13147649	13148592	CTCF_116552	5	0.0847
chr6	13175889	13176119	CTCF_116553	1	0.0169
chr6	13194634	13195623	CTCF_116554	55	0.9322
chr6	13221213	13221397	CTCF_116555	1	0.0169
chr6	13228931	13229814	CTCF_116556	21	0.3559
chr6	13231191	13231835	CTCF_116557	1	0.0169
chr6	13251351	13251581	CTCF_116558	3	0.0508
chr6	13272433	13272883	CTCF_116559	2	0.0339
chr6	13275696	13275893	CTCF_116560	2	0.0339
chr6	13278029	13278936	CTCF_116561	25	0.4237
chr6	13296299	13297143	CTCF_116562	4	0.0678
chr6	13298918	13299102	CTCF_116563	1	0.0169
chr6	13300703	13301016	CTCF_116564	4	0.0678
chr6	13301545	13301825	CTCF_116565	1	0.0169
chr6	13327517	13328720	CTCF_116566	32	0.5424
chr6	13331501	13332554	CTCF_116567	56	0.9492
chr6	13332669	13333119	CTCF_116568	1	0.0169
chr6	13336175	13337084	CTCF_116569	59	1.0
chr6	13355669	13355965	CTCF_116570	1	0.0169
chr6	13357817	13358183	CTCF_116571	8	0.1356
chr6	13358597	13358781	CTCF_116572	1	0.0169
chr6	13378657	13379337	CTCF_116573	10	0.1695
chr6	13381537	13382305	CTCF_116574	3	0.0508
chr6	13383420	13384202	CTCF_116575	30	0.5085
chr6	13390818	13391238	CTCF_116576	1	0.0169
chr6	13397599	13398409	CTCF_116577	20	0.339
chr6	13398601	13398991	CTCF_116578	1	0.0169
chr6	13406820	13407230	CTCF_116579	1	0.0169
chr6	13407660	13408070	CTCF_116580	1	0.0169
chr6	13410909	13411139	CTCF_116581	1	0.0169
chr6	13414073	13414629	CTCF_116582	5	0.0847
chr6	13419823	13420293	CTCF_116583	3	0.0508
chr6	13422632	13423314	CTCF_116584	2	0.0339
chr6	13428104	13429009	CTCF_116585	22	0.3729
chr6	13429033	13429665	CTCF_116586	9	0.1525
chr6	13452342	13452792	CTCF_116587	2	0.0339
chr6	13454449	13455287	CTCF_116588	20	0.339
chr6	13461505	13461628	CTCF_116589	1	0.0169
chr6	13464033	13464329	CTCF_116590	2	0.0339
chr6	13485646	13486296	CTCF_116591	6	0.1017
chr6	13486661	13487745	CTCF_116592	29	0.4915
chr6	13487848	13488517	CTCF_116593	3	0.0508
chr6	13499941	13500297	CTCF_116594	1	0.0169
chr6	13509316	13509896	CTCF_116595	2	0.0339
chr6	13511802	13512158	CTCF_116596	1	0.0169
chr6	13526687	13527331	CTCF_116597	4	0.0678
chr6	13528201	13528705	CTCF_116598	8	0.1356
chr6	13537921	13538880	CTCF_116599	51	0.8644
chr6	13539584	13540164	CTCF_116600	3	0.0508
chr6	13554907	13555407	CTCF_116601	4	0.0678
chr6	13573724	13574851	CTCF_116602	53	0.8983
chr6	13574944	13575926	CTCF_116603	58	0.9831
chr6	13610759	13611499	CTCF_116604	8	0.1356
chr6	13614781	13615868	CTCF_116605	58	0.9831
chr6	13617243	13617523	CTCF_116606	1	0.0169
chr6	13624622	13625858	CTCF_116607	50	0.8475
chr6	13630608	13631742	CTCF_116608	1	0.0169
chr6	13710678	13711034	CTCF_116609	1	0.0169
chr6	13711301	13712916	CTCF_116610	27	0.4576
chr6	13720546	13720814	CTCF_116611	2	0.0339
chr6	13727623	13727943	CTCF_116612	4	0.0678
chr6	13729279	13729929	CTCF_116613	1	0.0169
chr6	13733111	13733521	CTCF_116614	1	0.0169
chr6	13736884	13737464	CTCF_116615	4	0.0678
chr6	13759155	13759339	CTCF_116616	1	0.0169
chr6	13767360	13767990	CTCF_116617	24	0.4068
chr6	13769621	13770456	CTCF_116618	29	0.4915
chr6	13794783	13795772	CTCF_116619	59	1.0
chr6	13813853	13814756	CTCF_116620	34	0.5763
chr6	13828718	13829074	CTCF_116621	1	0.0169
chr6	13836255	13836439	CTCF_116622	1	0.0169
chr6	13846588	13847468	CTCF_116623	18	0.3051
chr6	13873408	13874478	CTCF_116624	58	0.9831
chr6	13908568	13909620	CTCF_116625	58	0.9831
chr6	13912776	13913420	CTCF_116626	6	0.1017
chr6	13915826	13916262	CTCF_116627	3	0.0508
chr6	13923813	13924705	CTCF_116628	1	0.0169
chr6	13927045	13927625	CTCF_116629	11	0.1864
chr6	13969284	13969934	CTCF_116630	1	0.0169
chr6	13977216	13977400	CTCF_116631	1	0.0169
chr6	14002660	14002976	CTCF_116632	4	0.0678
chr6	14039810	14040615	CTCF_116633	6	0.1017
chr6	14043997	14044708	CTCF_116634	41	0.6949
chr6	14046229	14047233	CTCF_116635	55	0.9322
chr6	14066643	14067561	CTCF_116636	56	0.9492
chr6	14071143	14071327	CTCF_116637	1	0.0169
chr6	14082902	14083086	CTCF_116638	1	0.0169
chr6	14117659	14118363	CTCF_116639	28	0.4746
chr6	14129346	14130089	CTCF_116640	52	0.8814
chr6	14144320	14145460	CTCF_116641	57	0.9661
chr6	14149473	14149657	CTCF_116642	1	0.0169
chr6	14165107	14165371	CTCF_116643	1	0.0169
chr6	14192178	14192678	CTCF_116644	11	0.1864
chr6	14197031	14197327	CTCF_116645	1	0.0169
chr6	14210881	14211908	CTCF_116646	58	0.9831
chr6	14264868	14265683	CTCF_116647	17	0.2881
chr6	14270941	14271521	CTCF_116648	4	0.0678
chr6	14280703	14281417	CTCF_116649	12	0.2034
chr6	14283477	14284189	CTCF_116650	18	0.3051
chr6	14294452	14294912	CTCF_116651	2	0.0339
chr6	14316962	14317750	CTCF_116652	21	0.3559
chr6	14321893	14322473	CTCF_116653	16	0.2712
chr6	14382239	14382555	CTCF_116654	1	0.0169
chr6	14386161	14386477	CTCF_116655	1	0.0169
chr6	14392080	14392240	CTCF_116656	1	0.0169
chr6	14397037	14397741	CTCF_116657	35	0.5932
chr6	14444869	14445153	CTCF_116658	1	0.0169
chr6	14452471	14452787	CTCF_116659	1	0.0169
chr6	14463931	14464635	CTCF_116660	17	0.2881
chr6	14474954	14475270	CTCF_116661	2	0.0339
chr6	14476731	14477027	CTCF_116662	1	0.0169
chr6	14477043	14477227	CTCF_116663	1	0.0169
chr6	14486835	14487075	CTCF_116664	1	0.0169
chr6	14499956	14500290	CTCF_116665	3	0.0508
chr6	14509894	14510751	CTCF_116666	14	0.2373
chr6	14544711	14545346	CTCF_116667	2	0.0339
chr6	14549302	14549658	CTCF_116668	1	0.0169
chr6	14552752	14553485	CTCF_116669	4	0.0678
chr6	14584370	14585152	CTCF_116670	18	0.3051
chr6	14619163	14619347	CTCF_116671	1	0.0169
chr6	14620705	14620985	CTCF_116672	1	0.0169
chr6	14634790	14635434	CTCF_116673	1	0.0169
chr6	14638711	14639518	CTCF_116674	8	0.1356
chr6	14663930	14664574	CTCF_116675	4	0.0678
chr6	14681772	14682052	CTCF_116676	1	0.0169
chr6	14702439	14703225	CTCF_116677	1	0.0169
chr6	14704680	14705004	CTCF_116678	2	0.0339
chr6	14706280	14706860	CTCF_116679	1	0.0169
chr6	14710000	14710184	CTCF_116680	1	0.0169
chr6	14710811	14711677	CTCF_116681	46	0.7797
chr6	14720338	14720794	CTCF_116682	1	0.0169
chr6	14732952	14733805	CTCF_116683	1	0.0169
chr6	14787484	14788118	CTCF_116684	7	0.1186
chr6	14799786	14800142	CTCF_116685	1	0.0169
chr6	14804060	14805021	CTCF_116686	4	0.0678
chr6	14809186	14809470	CTCF_116687	1	0.0169
chr6	14816589	14816773	CTCF_116688	1	0.0169
chr6	14837945	14838265	CTCF_116689	1	0.0169
chr6	14852557	14852741	CTCF_116690	1	0.0169
chr6	14856063	14856533	CTCF_116691	2	0.0339
chr6	14863823	14864339	CTCF_116692	13	0.2203
chr6	14874107	14874296	CTCF_116693	1	0.0169
chr6	14877024	14877494	CTCF_116694	1	0.0169
chr6	14880052	14880325	CTCF_116695	1	0.0169
chr6	14888797	14889223	CTCF_116696	2	0.0339
chr6	14905181	14905537	CTCF_116697	2	0.0339
chr6	14910785	14911101	CTCF_116698	1	0.0169
chr6	14917018	14917668	CTCF_116699	1	0.0169
chr6	14921151	14921642	CTCF_116700	4	0.0678
chr6	14964709	14965005	CTCF_116701	1	0.0169
chr6	15036463	15037077	CTCF_116702	3	0.0508
chr6	15058186	15058828	CTCF_116703	3	0.0508
chr6	15086590	15086946	CTCF_116704	2	0.0339
chr6	15113726	15113910	CTCF_116705	1	0.0169
chr6	15143643	15144026	CTCF_116706	2	0.0339
chr6	15148655	15149111	CTCF_116707	10	0.1695
chr6	15183261	15183965	CTCF_116708	1	0.0169
chr6	15244640	15246296	CTCF_116709	11	0.1864
chr6	15247788	15249453	CTCF_116710	47	0.7966
chr6	15250327	15250683	CTCF_116711	1	0.0169
chr6	15253792	15254748	CTCF_116712	24	0.4068
chr6	15266524	15267145	CTCF_116713	1	0.0169
chr6	15274654	15275413	CTCF_116714	28	0.4746
chr6	15285763	15286443	CTCF_116715	15	0.2542
chr6	15288938	15289122	CTCF_116716	1	0.0169
chr6	15299602	15299799	CTCF_116717	2	0.0339
chr6	15304006	15304326	CTCF_116718	1	0.0169
chr6	15327084	15328014	CTCF_116719	34	0.5763
chr6	15337669	15337953	CTCF_116720	2	0.0339
chr6	15364193	15364588	CTCF_116721	3	0.0508
chr6	15390076	15391014	CTCF_116722	58	0.9831
chr6	15409620	15409976	CTCF_116723	1	0.0169
chr6	15441029	15441944	CTCF_116724	59	1.0
chr6	15442662	15443318	CTCF_116725	2	0.0339
chr6	15443900	15444290	CTCF_116726	2	0.0339
chr6	15444820	15445616	CTCF_116727	23	0.3898
chr6	15464039	15464987	CTCF_116728	57	0.9661
chr6	15491084	15492118	CTCF_116729	58	0.9831
chr6	15494231	15494511	CTCF_116730	1	0.0169
chr6	15495483	15495628	CTCF_116731	1	0.0169
chr6	15501941	15502397	CTCF_116732	1	0.0169
chr6	15503919	15504927	CTCF_116733	19	0.322
chr6	15505016	15505406	CTCF_116734	1	0.0169
chr6	15512034	15512766	CTCF_116735	32	0.5424
chr6	15515936	15516629	CTCF_116736	6	0.1017
chr6	15517144	15517304	CTCF_116737	1	0.0169
chr6	15521083	15521379	CTCF_116738	2	0.0339
chr6	15569430	15569614	CTCF_116739	1	0.0169
chr6	15596403	15596727	CTCF_116740	3	0.0508
chr6	15615760	15616216	CTCF_116741	1	0.0169
chr6	15623290	15624230	CTCF_116742	47	0.7966
chr6	15642171	15643057	CTCF_116743	30	0.5085
chr6	15660253	15660703	CTCF_116744	2	0.0339
chr6	15662706	15663376	CTCF_116745	7	0.1186
chr6	15689214	15689570	CTCF_116746	1	0.0169
chr6	15690909	15691991	CTCF_116747	57	0.9661
chr6	15744701	15745341	CTCF_116748	2	0.0339
chr6	15752668	15753318	CTCF_116749	18	0.3051
chr6	15755345	15755995	CTCF_116750	3	0.0508
chr6	15770135	15770839	CTCF_116751	18	0.3051
chr6	15786938	15787122	CTCF_116752	1	0.0169
chr6	15791677	15792327	CTCF_116753	1	0.0169
chr6	15810897	15811547	CTCF_116754	2	0.0339
chr6	15828510	15828694	CTCF_116755	1	0.0169
chr6	15893420	15894156	CTCF_116756	46	0.7797
chr6	15897444	15897728	CTCF_116757	1	0.0169
chr6	15900991	15901635	CTCF_116758	5	0.0847
chr6	15908178	15908362	CTCF_116759	1	0.0169
chr6	15948004	15948264	CTCF_116760	2	0.0339
chr6	15952700	15953335	CTCF_116761	4	0.0678
chr6	15956487	15956843	CTCF_116762	1	0.0169
chr6	16035393	16036037	CTCF_116763	1	0.0169
chr6	16088134	16088318	CTCF_116764	1	0.0169
chr6	16099335	16099979	CTCF_116765	1	0.0169
chr6	16128465	16130067	CTCF_116766	57	0.9661
chr6	16130599	16131399	CTCF_116767	4	0.0678
chr6	16157811	16158215	CTCF_116768	2	0.0339
chr6	16168680	16169665	CTCF_116769	49	0.8305
chr6	16182584	16183773	CTCF_116770	58	0.9831
chr6	16183963	16184630	CTCF_116771	39	0.661
chr6	16200310	16200606	CTCF_116772	1	0.0169
chr6	16206264	16207178	CTCF_116773	59	1.0
chr6	16229195	16229848	CTCF_116774	14	0.2373
chr6	16238330	16238980	CTCF_116775	10	0.1695
chr6	16239424	16240104	CTCF_116776	39	0.661
chr6	16243233	16243603	CTCF_116777	1	0.0169
chr6	16258101	16258758	CTCF_116778	3	0.0508
chr6	16277049	16278043	CTCF_116779	40	0.678
chr6	16284561	16284967	CTCF_116780	2	0.0339
chr6	16285767	16286830	CTCF_116781	54	0.9153
chr6	16306006	16306182	CTCF_116782	1	0.0169
chr6	16316371	16317406	CTCF_116783	57	0.9661
chr6	16322865	16323285	CTCF_116784	1	0.0169
chr6	16331026	16332791	CTCF_116785	59	1.0
chr6	16333363	16334013	CTCF_116786	1	0.0169
chr6	16336346	16337010	CTCF_116787	9	0.1525
chr6	16337292	16337682	CTCF_116788	1	0.0169
chr6	16338885	16339746	CTCF_116789	42	0.7119
chr6	16352898	16353082	CTCF_116790	1	0.0169
chr6	16355715	16356039	CTCF_116791	2	0.0339
chr6	16380447	16380951	CTCF_116792	1	0.0169
chr6	16391723	16392303	CTCF_116793	1	0.0169
chr6	16398613	16399392	CTCF_116794	1	0.0169
chr6	16401451	16401818	CTCF_116795	3	0.0508
chr6	16403668	16404350	CTCF_116796	22	0.3729
chr6	16409411	16410403	CTCF_116797	59	1.0
chr6	16469924	16470628	CTCF_116798	1	0.0169
chr6	16482781	16483485	CTCF_116799	5	0.0847
chr6	16488731	16489187	CTCF_116800	1	0.0169
chr6	16492971	16493211	CTCF_116801	1	0.0169
chr6	16493881	16494165	CTCF_116802	2	0.0339
chr6	16496145	16496945	CTCF_116803	6	0.1017
chr6	16505769	16506213	CTCF_116804	4	0.0678
chr6	16510809	16511854	CTCF_116805	57	0.9661
chr6	16512035	16512331	CTCF_116806	1	0.0169
chr6	16514053	16515134	CTCF_116807	56	0.9492
chr6	16518243	16518690	CTCF_116808	7	0.1186
chr6	16523378	16523958	CTCF_116809	2	0.0339
chr6	16541092	16541591	CTCF_116810	12	0.2034
chr6	16676710	16677210	CTCF_116811	1	0.0169
chr6	16711418	16712135	CTCF_116812	12	0.2034
chr6	16712978	16714073	CTCF_116813	38	0.6441
chr6	16722077	16722337	CTCF_116814	1	0.0169
chr6	16735353	16736003	CTCF_116815	2	0.0339
chr6	16739261	16739920	CTCF_116816	11	0.1864
chr6	16759822	16760607	CTCF_116817	23	0.3898
chr6	16760652	16760962	CTCF_116818	1	0.0169
chr6	16761228	16762254	CTCF_116819	42	0.7119
chr6	16762382	16763808	CTCF_116820	59	1.0
chr6	16764004	16765237	CTCF_116821	48	0.8136
chr6	16770730	16771674	CTCF_116822	59	1.0
chr6	16776415	16777382	CTCF_116823	27	0.4576
chr6	16793747	16794451	CTCF_116824	9	0.1525
chr6	16801018	16801488	CTCF_116825	1	0.0169
chr6	16803174	16803733	CTCF_116826	5	0.0847
chr6	16819586	16820465	CTCF_116827	34	0.5763
chr6	16822789	16823439	CTCF_116828	1	0.0169
chr6	16832099	16832475	CTCF_116829	1	0.0169
chr6	16849633	16850213	CTCF_116830	1	0.0169
chr6	16872420	16873255	CTCF_116831	16	0.2712
chr6	16899160	16899664	CTCF_116832	2	0.0339
chr6	16906567	16907211	CTCF_116833	1	0.0169
chr6	16914303	16914487	CTCF_116834	1	0.0169
chr6	16922650	16922834	CTCF_116835	1	0.0169
chr6	16947640	16948220	CTCF_116836	3	0.0508
chr6	16953395	16954250	CTCF_116837	3	0.0508
chr6	16956216	16956672	CTCF_116838	5	0.0847
chr6	16964640	16965621	CTCF_116839	58	0.9831
chr6	16969148	16969652	CTCF_116840	2	0.0339
chr6	16974064	16974779	CTCF_116841	1	0.0169
chr6	16989467	16989777	CTCF_116842	1	0.0169
chr6	17001172	17001639	CTCF_116843	17	0.2881
chr6	17012144	17012962	CTCF_116844	21	0.3559
chr6	17013621	17014201	CTCF_116845	1	0.0169
chr6	17015554	17016460	CTCF_116846	2	0.0339
chr6	17042413	17043278	CTCF_116847	31	0.5254
chr6	17054504	17055154	CTCF_116848	1	0.0169
chr6	17061097	17061494	CTCF_116849	4	0.0678
chr6	17086065	17087025	CTCF_116850	58	0.9831
chr6	17090908	17091853	CTCF_116851	32	0.5424
chr6	17093484	17094391	CTCF_116852	29	0.4915
chr6	17101993	17102569	CTCF_116853	2	0.0339
chr6	17103616	17104187	CTCF_116854	21	0.3559
chr6	17155812	17156799	CTCF_116855	59	1.0
chr6	17167121	17167972	CTCF_116856	44	0.7458
chr6	17169308	17169623	CTCF_116857	2	0.0339
chr6	17190242	17190426	CTCF_116858	1	0.0169
chr6	17200170	17201153	CTCF_116859	15	0.2542
chr6	17258792	17259262	CTCF_116860	1	0.0169
chr6	17267762	17268218	CTCF_116861	5	0.0847
chr6	17277406	17277549	CTCF_116862	1	0.0169
chr6	17280556	17281740	CTCF_116863	39	0.661
chr6	17289679	17290089	CTCF_116864	1	0.0169
chr6	17371187	17371591	CTCF_116865	1	0.0169
chr6	17393294	17393962	CTCF_116866	3	0.0508
chr6	17415077	17415657	CTCF_116867	1	0.0169
chr6	17417753	17418333	CTCF_116868	1	0.0169
chr6	17421519	17421703	CTCF_116869	1	0.0169
chr6	17427562	17427878	CTCF_116870	2	0.0339
chr6	17445903	17446483	CTCF_116871	1	0.0169
chr6	17446740	17447020	CTCF_116872	4	0.0678
chr6	17455082	17455438	CTCF_116873	1	0.0169
chr6	17469221	17470176	CTCF_116874	28	0.4746
chr6	17470849	17471339	CTCF_116875	7	0.1186
chr6	17504786	17505701	CTCF_116876	36	0.6102
chr6	17583959	17585051	CTCF_116877	59	1.0
chr6	17585686	17586470	CTCF_116878	28	0.4746
chr6	17589383	17590071	CTCF_116879	11	0.1864
chr6	17593321	17593965	CTCF_116880	1	0.0169
chr6	17599829	17601061	CTCF_116881	55	0.9322
chr6	17617152	17617709	CTCF_116882	1	0.0169
chr6	17673365	17674069	CTCF_116883	2	0.0339
chr6	17680560	17680856	CTCF_116884	1	0.0169
chr6	17701721	17702425	CTCF_116885	36	0.6102
chr6	17705561	17707381	CTCF_116886	33	0.5593
chr6	17715321	17715617	CTCF_116887	2	0.0339
chr6	17740247	17740602	CTCF_116888	2	0.0339
chr6	17803874	17804834	CTCF_116889	59	1.0
chr6	17815084	17816167	CTCF_116890	58	0.9831
chr6	17817300	17817761	CTCF_116891	11	0.1864
chr6	17819992	17820442	CTCF_116892	7	0.1186
chr6	17831217	17831554	CTCF_116893	2	0.0339
chr6	17833233	17833640	CTCF_116894	8	0.1356
chr6	17845453	17845923	CTCF_116895	4	0.0678
chr6	17907647	17908258	CTCF_116896	20	0.339
chr6	17915323	17915827	CTCF_116897	2	0.0339
chr6	17927671	17928141	CTCF_116898	1	0.0169
chr6	17967945	17968595	CTCF_116899	2	0.0339
chr6	17987653	17988497	CTCF_116900	34	0.5763
chr6	18027306	18027466	CTCF_116901	1	0.0169
chr6	18043145	18043646	CTCF_116902	29	0.4915
chr6	18045484	18045668	CTCF_116903	1	0.0169
chr6	18047346	18047697	CTCF_116904	2	0.0339
chr6	18121540	18122024	CTCF_116905	11	0.1864
chr6	18122307	18123317	CTCF_116906	58	0.9831
chr6	18134085	18134269	CTCF_116907	1	0.0169
chr6	18138858	18139545	CTCF_116908	5	0.0847
chr6	18155120	18155606	CTCF_116909	3	0.0508
chr6	18155747	18156642	CTCF_116910	39	0.661
chr6	18166082	18166662	CTCF_116911	2	0.0339
chr6	18260490	18261397	CTCF_116912	10	0.1695
chr6	18264425	18265460	CTCF_116913	55	0.9322
chr6	18293615	18293971	CTCF_116914	1	0.0169
chr6	18302608	18303288	CTCF_116915	22	0.3729
chr6	18322460	18323175	CTCF_116916	1	0.0169
chr6	18323924	18324883	CTCF_116917	58	0.9831
chr6	18344037	18344261	CTCF_116918	1	0.0169
chr6	18387047	18387972	CTCF_116919	4	0.0678
chr6	18392334	18393243	CTCF_116920	13	0.2203
chr6	18426277	18426921	CTCF_116921	1	0.0169
chr6	18465335	18466015	CTCF_116922	1	0.0169
chr6	18491299	18491949	CTCF_116923	3	0.0508
chr6	18503685	18504695	CTCF_116924	58	0.9831
chr6	18528104	18529029	CTCF_116925	36	0.6102
chr6	18595911	18596922	CTCF_116926	59	1.0
chr6	18680751	18681597	CTCF_116927	14	0.2373
chr6	18748985	18749974	CTCF_116928	50	0.8475
chr6	18823672	18824455	CTCF_116929	48	0.8136
chr6	18985201	18985621	CTCF_116930	1	0.0169
chr6	18990119	18991085	CTCF_116931	55	0.9322
chr6	18997047	18998055	CTCF_116932	53	0.8983
chr6	19024446	19025601	CTCF_116933	47	0.7966
chr6	19134648	19134908	CTCF_116934	1	0.0169
chr6	19204313	19204963	CTCF_116935	7	0.1186
chr6	19211092	19212003	CTCF_116936	39	0.661
chr6	19260918	19261562	CTCF_116937	1	0.0169
chr6	19298006	19298166	CTCF_116938	1	0.0169
chr6	19301969	19302549	CTCF_116939	1	0.0169
chr6	19322587	19323475	CTCF_116940	14	0.2373
chr6	19368361	19369011	CTCF_116941	9	0.1525
chr6	19410305	19410955	CTCF_116942	3	0.0508
chr6	19432522	19433004	CTCF_116943	8	0.1356
chr6	19438550	19439006	CTCF_116944	1	0.0169
chr6	19452438	19452918	CTCF_116945	6	0.1017
chr6	19472374	19472654	CTCF_116946	3	0.0508
chr6	19472703	19473477	CTCF_116947	35	0.5932
chr6	19501601	19502365	CTCF_116948	8	0.1356
chr6	19548988	19549568	CTCF_116949	2	0.0339
chr6	19559972	19560136	CTCF_116950	1	0.0169
chr6	19599941	19600214	CTCF_116951	1	0.0169
chr6	19613656	19614106	CTCF_116952	5	0.0847
chr6	19631734	19632445	CTCF_116953	3	0.0508
chr6	19712294	19712744	CTCF_116954	3	0.0508
chr6	19772645	19773619	CTCF_116955	7	0.1186
chr6	19804747	19805749	CTCF_116956	11	0.1864
chr6	19812278	19813320	CTCF_116957	52	0.8814
chr6	19836569	19837149	CTCF_116958	3	0.0508
chr6	19837998	19839007	CTCF_116959	2	0.0339
chr6	19851605	19852464	CTCF_116960	57	0.9661
chr6	19858003	19858459	CTCF_116961	1	0.0169
chr6	19865993	19866497	CTCF_116962	1	0.0169
chr6	19869451	19869901	CTCF_116963	6	0.1017
chr6	19872964	19873469	CTCF_116964	15	0.2542
chr6	19877966	19878422	CTCF_116965	1	0.0169
chr6	19904308	19904891	CTCF_116966	7	0.1186
chr6	19983225	19983729	CTCF_116967	1	0.0169
chr6	20024938	20025374	CTCF_116968	2	0.0339
chr6	20029131	20029635	CTCF_116969	1	0.0169
chr6	20056211	20057145	CTCF_116970	55	0.9322
chr6	20058867	20059548	CTCF_116971	6	0.1017
chr6	20091750	20092980	CTCF_116972	59	1.0
chr6	20096454	20097044	CTCF_116973	1	0.0169
chr6	20126294	20127861	CTCF_116974	58	0.9831
chr6	20131085	20131650	CTCF_116975	2	0.0339
chr6	20182958	20183638	CTCF_116976	8	0.1356
chr6	20200377	20200637	CTCF_116977	1	0.0169
chr6	20211979	20213137	CTCF_116978	28	0.4746
chr6	20266948	20267598	CTCF_116979	2	0.0339
chr6	20270800	20271270	CTCF_116980	5	0.0847
chr6	20287092	20287388	CTCF_116981	1	0.0169
chr6	20291303	20292411	CTCF_116982	59	1.0
chr6	20292431	20292607	CTCF_116983	1	0.0169
chr6	20306379	20306870	CTCF_116984	4	0.0678
chr6	20340427	20340877	CTCF_116985	4	0.0678
chr6	20400246	20401161	CTCF_116986	44	0.7458
chr6	20401911	20402347	CTCF_116987	1	0.0169
chr6	20403312	20403994	CTCF_116988	3	0.0508
chr6	20404347	20405312	CTCF_116989	54	0.9153
chr6	20408673	20409705	CTCF_116990	2	0.0339
chr6	20418036	20418220	CTCF_116991	1	0.0169
chr6	20426516	20426700	CTCF_116992	1	0.0169
chr6	20454219	20454575	CTCF_116993	3	0.0508
chr6	20483984	20484214	CTCF_116994	1	0.0169
chr6	20526428	20526695	CTCF_116995	3	0.0508
chr6	20528108	20529701	CTCF_116996	59	1.0
chr6	20534242	20534778	CTCF_116997	3	0.0508
chr6	20549839	20551171	CTCF_116998	34	0.5763
chr6	20559800	20560560	CTCF_116999	11	0.1864
chr6	20563951	20564814	CTCF_117000	53	0.8983
chr6	20572920	20573330	CTCF_117001	1	0.0169
chr6	20652669	20652991	CTCF_117002	3	0.0508
chr6	20686131	20686592	CTCF_117003	8	0.1356
chr6	20718661	20719441	CTCF_117004	8	0.1356
chr6	20720030	20720346	CTCF_117005	1	0.0169
chr6	20769910	20770314	CTCF_117006	1	0.0169
chr6	20788936	20789866	CTCF_117007	21	0.3559
chr6	20839503	20840204	CTCF_117008	14	0.2373
chr6	20856609	20856985	CTCF_117009	1	0.0169
chr6	20873631	20874511	CTCF_117010	18	0.3051
chr6	20875225	20875946	CTCF_117011	41	0.6949
chr6	20877062	20877712	CTCF_117012	1	0.0169
chr6	20879488	20880068	CTCF_117013	1	0.0169
chr6	20907525	20907841	CTCF_117014	2	0.0339
